Time,Voltage,Current,Power,State
712.0,0.87,183.62,276,NORMAL
713.0,0.88,138.76,196,NORMAL
714.0,0.87,160.24,174,NORMAL
715.0,0.88,190.34,246,NORMAL
716.0,0.87,201.99,206,NORMAL
717.0,0.88,203.38,174,NORMAL
718.0,0.88,142.8,174,NORMAL
719.0,0.88,233.53,242,NORMAL
721.0,0.87,212.65,196,NORMAL
722.0,0.87,202.25,186,NORMAL
723.0,0.88,218.88,0,NORMAL
724.0,0.87,231.76,196,NORMAL
725.0,0.88,177.0,190,NORMAL
726.0,0.88,183.43,10,NORMAL
727.0,0.87,173.2,184,NORMAL
728.0,0.87,234.56,174,NORMAL
729.0,0.87,165.11,226,NORMAL
730.0,0.87,178.51,184,NORMAL
731.0,0.88,213.18,170,NORMAL
732.0,0.87,212.44,206,NORMAL
733.0,0.88,171.89,176,NORMAL
734.0,0.88,228.85,170,NORMAL
735.0,0.88,213.44,20,NORMAL
736.0,0.87,147.5,206,NORMAL
738.0,0.88,216.18,170,NORMAL
739.0,0.87,218.61,108,NORMAL
740.0,0.88,168.21,176,NORMAL
741.0,0.87,203.14,190,NORMAL
742.0,0.87,196.39,40,NORMAL
743.0,0.86,174.55,206,NORMAL
744.0,0.87,164.09,176,NORMAL
745.0,0.87,227.84,62,NORMAL
746.0,0.87,227.38,174,NORMAL
747.0,0.88,193.65,16,NORMAL
748.0,0.88,192.21,176,NORMAL
749.0,0.88,231.85,242,NORMAL
750.0,0.87,180.76,180,NORMAL
751.0,0.88,238.53,174,NORMAL
752.0,0.87,175.89,240,NORMAL
753.0,0.88,147.12,180,NORMAL
754.0,0.87,159.49,98,NORMAL
756.0,0.87,226.27,186,NORMAL
757.0,0.87,229.91,236,NORMAL
758.0,0.88,174.6,186,NORMAL
759.0,0.87,232.32,176,NORMAL
760.0,0.87,204.6,266,NORMAL
761.0,0.87,223.36,196,NORMAL
762.0,0.87,185.37,180,NORMAL
763.0,0.87,156.48,194,NORMAL
764.0,0.87,183.1,184,NORMAL
765.0,0.88,223.48,20,NORMAL
766.0,0.87,239.71,174,NORMAL
767.0,0.87,232.68,104,NORMAL
768.0,0.87,216.33,174,NORMAL
769.0,0.88,214.33,128,NORMAL
770.0,0.87,216.01,170,NORMAL
771.0,0.88,169.63,190,NORMAL
773.0,0.87,154.64,174,NORMAL
774.0,0.87,187.44,176,NORMAL
775.0,0.88,218.33,174,NORMAL
776.0,0.87,217.17,204,NORMAL
777.0,0.88,184.73,194,NORMAL
778.0,0.87,196.54,196,NORMAL
779.0,0.87,224.08,220,NORMAL
780.0,0.87,184.47,200,NORMAL
781.0,0.87,169.75,230,NORMAL
782.0,0.87,195.36,190,NORMAL
783.0,0.88,219.2,176,NORMAL
784.0,0.88,192.15,184,NORMAL
785.0,0.87,231.37,190,NORMAL
786.0,0.87,214.48,112,NORMAL
787.0,0.88,203.81,186,NORMAL
788.0,0.87,214.38,184,NORMAL
789.0,0.87,163.36,194,NORMAL
791.0,0.88,183.42,40,NORMAL
792.0,0.87,191.0,196,NORMAL
793.0,0.87,177.94,184,NORMAL
794.0,0.87,181.61,180,NORMAL
795.0,0.86,140.56,222,NORMAL
796.0,0.86,367.9,350,NORMAL
797.0,0.89,115.14,338,NORMAL
798.0,0.86,423.81,338,NORMAL
799.0,0.86,410.59,350,NORMAL
800.0,0.87,414.9,364,NORMAL
801.0,0.89,360.02,328,NORMAL
802.0,0.87,381.27,330,NORMAL
803.0,0.87,416.61,340,NORMAL
804.0,0.86,357.13,358,NORMAL
805.0,0.86,395.99,92,NORMAL
806.0,0.86,404.52,354,NORMAL
808.0,0.86,394.57,360,NORMAL
809.0,0.86,342.41,292,NORMAL
810.0,0.86,355.44,298,NORMAL
811.0,0.86,336.28,312,NORMAL
812.0,0.87,321.59,174,NORMAL
813.0,0.87,341.65,358,NORMAL
814.0,0.87,334.67,328,NORMAL
815.0,0.87,333.0,302,NORMAL
816.0,0.86,362.66,30,NORMAL
817.0,0.86,344.8,348,NORMAL
818.0,0.86,339.5,292,NORMAL
819.0,0.86,344.9,354,NORMAL
820.0,0.86,392.21,82,NORMAL
821.0,0.87,331.44,330,NORMAL
822.0,0.88,225.47,278,NORMAL
823.0,0.86,337.59,276,NORMAL
825.0,0.86,356.51,348,NORMAL
826.0,0.88,240.63,286,NORMAL
827.0,0.87,222.93,324,NORMAL
828.0,0.87,323.57,286,NORMAL
829.0,0.86,376.63,36,NORMAL
830.0,0.86,332.58,354,NORMAL
831.0,0.86,318.86,334,NORMAL
832.0,0.87,346.94,258,NORMAL
833.0,0.89,260.25,268,NORMAL
834.0,0.86,252.41,330,NORMAL
835.0,0.86,256.24,304,NORMAL
836.0,0.87,306.91,334,NORMAL
837.0,0.88,253.26,266,NORMAL
838.0,0.89,263.44,258,NORMAL
839.0,0.86,312.6,330,NORMAL
840.0,0.86,269.12,266,NORMAL
841.0,0.86,275.03,266,NORMAL
843.0,0.86,268.21,278,NORMAL
844.0,0.86,281.64,308,NORMAL
845.0,0.87,255.08,252,NORMAL
846.0,0.88,285.23,262,NORMAL
847.0,0.86,294.53,338,NORMAL
848.0,0.86,259.78,250,NORMAL
849.0,0.87,254.21,252,NORMAL
850.0,0.86,288.37,266,NORMAL
851.0,0.86,284.58,322,NORMAL
852.0,0.88,244.52,334,NORMAL
853.0,0.87,290.57,312,NORMAL
854.0,0.87,327.67,216,NORMAL
855.0,0.87,321.57,168,NORMAL
856.0,0.87,274.87,322,NORMAL
857.0,0.87,284.99,82,NORMAL
858.0,0.86,237.57,256,NORMAL
860.0,0.87,280.29,124,NORMAL
861.0,0.87,306.03,96,NORMAL
862.0,0.86,281.91,272,NORMAL
863.0,0.86,293.71,308,NORMAL
864.0,0.86,297.78,294,NORMAL
865.0,0.89,294.44,10,NORMAL
866.0,0.86,252.25,268,NORMAL
867.0,0.86,245.84,286,NORMAL
868.0,0.87,290.08,318,NORMAL
869.0,0.88,293.64,186,NORMAL
870.0,0.88,274.8,82,NORMAL
871.0,0.87,293.49,246,NORMAL
872.0,0.87,247.4,226,NORMAL
873.0,0.87,269.65,286,NORMAL
874.0,0.87,267.7,258,NORMAL
875.0,0.87,242.51,278,NORMAL
876.0,0.86,220.97,276,NORMAL
878.0,0.86,257.49,302,NORMAL
879.0,0.88,283.7,230,NORMAL
880.0,0.87,269.54,282,NORMAL
881.0,0.87,230.0,276,NORMAL
882.0,0.88,242.0,266,NORMAL
883.0,0.86,232.69,98,NORMAL
884.0,0.87,222.7,242,NORMAL
885.0,0.89,272.87,216,NORMAL
886.0,0.87,215.06,226,NORMAL
887.0,0.87,213.17,282,NORMAL
888.0,0.87,232.86,302,NORMAL
889.0,0.88,228.68,222,NORMAL
890.0,0.86,268.18,220,NORMAL
891.0,0.88,272.19,250,NORMAL
892.0,0.87,238.82,230,NORMAL
893.0,0.87,284.25,6,NORMAL
895.0,0.87,200.39,240,NORMAL
896.0,0.86,202.84,250,NORMAL
897.0,0.87,225.08,226,NORMAL
898.0,0.88,212.25,222,NORMAL
899.0,0.87,212.4,230,NORMAL
900.0,0.87,220.02,196,NORMAL
901.0,0.87,200.46,196,NORMAL
902.0,0.87,230.53,222,NORMAL
903.0,0.87,233.13,190,NORMAL
904.0,0.86,233.29,240,NORMAL
905.0,0.87,240.16,194,NORMAL
906.0,0.87,228.76,210,NORMAL
907.0,0.87,249.81,212,NORMAL
908.0,0.87,213.65,148,NORMAL
909.0,0.87,203.09,256,NORMAL
910.0,0.88,182.35,204,NORMAL
912.0,0.87,206.7,196,NORMAL
913.0,0.87,206.18,258,NORMAL
914.0,0.87,237.55,194,NORMAL
915.0,0.87,224.67,176,NORMAL
916.0,0.87,185.09,252,NORMAL
917.0,0.88,248.22,184,NORMAL
918.0,0.87,198.27,242,NORMAL
919.0,0.88,197.68,220,NORMAL
920.0,0.87,227.14,40,NORMAL
921.0,0.88,232.98,160,NORMAL
922.0,0.87,202.17,216,NORMAL
923.0,0.87,226.19,6,NORMAL
924.0,0.87,213.16,210,NORMAL
925.0,0.87,168.81,22,NORMAL
926.0,0.87,228.89,190,NORMAL
927.0,0.87,159.96,170,NORMAL
928.0,0.87,192.93,186,NORMAL
930.0,0.87,195.64,160,NORMAL
931.0,0.87,215.27,212,NORMAL
932.0,0.87,180.13,158,NORMAL
933.0,0.87,179.09,232,NORMAL
934.0,0.88,186.54,210,NORMAL
935.0,0.87,169.61,220,NORMAL
936.0,0.87,202.39,92,NORMAL
937.0,0.87,188.79,212,NORMAL
938.0,0.89,172.38,150,NORMAL
939.0,0.87,188.56,154,NORMAL
940.0,0.88,201.6,168,NORMAL
941.0,0.87,184.15,204,NORMAL
942.0,0.88,193.23,164,NORMAL
943.0,0.87,210.09,180,NORMAL
944.0,0.87,160.76,204,NORMAL
945.0,0.87,164.09,196,NORMAL
947.0,0.87,177.92,186,NORMAL
948.0,0.88,199.87,186,NORMAL
949.0,0.87,175.4,140,NORMAL
950.0,0.88,178.04,154,NORMAL
951.0,0.88,170.75,154,NORMAL
952.0,0.87,176.36,154,NORMAL
953.0,0.87,193.14,140,NORMAL
954.0,0.87,133.46,154,NORMAL
955.0,0.88,191.18,138,NORMAL
956.0,0.87,171.81,56,NORMAL
957.0,0.88,189.24,194,NORMAL
958.0,0.88,153.54,184,NORMAL
959.0,0.87,130.5,40,NORMAL
960.0,0.88,196.53,176,NORMAL
961.0,0.88,163.57,170,NORMAL
962.0,0.87,192.7,138,NORMAL
964.0,0.88,164.43,190,NORMAL
965.0,0.88,170.29,134,NORMAL
966.0,0.87,193.37,158,NORMAL
967.0,0.88,132.61,132,NORMAL
968.0,0.88,168.38,50,NORMAL
969.0,0.88,185.23,88,NORMAL
970.0,0.88,147.9,76,NORMAL
971.0,0.88,128.48,128,NORMAL
972.0,0.87,190.9,160,NORMAL
973.0,0.88,132.71,180,NORMAL
974.0,0.88,177.89,134,NORMAL
975.0,0.88,129.91,184,NORMAL
976.0,0.88,151.97,180,NORMAL
977.0,0.88,138.05,180,NORMAL
978.0,0.88,163.73,176,NORMAL
979.0,0.88,178.99,154,NORMAL
980.0,0.88,133.94,200,NORMAL
982.0,0.87,155.46,170,NORMAL
983.0,0.87,146.41,128,NORMAL
984.0,0.88,167.66,128,NORMAL
985.0,0.88,164.29,132,NORMAL
986.0,0.88,164.93,82,NORMAL
987.0,0.88,151.57,122,NORMAL
988.0,0.87,161.34,158,NORMAL
989.0,0.88,137.09,148,NORMAL
990.0,0.88,166.04,132,NORMAL
991.0,0.87,144.24,160,NORMAL
992.0,0.88,147.11,144,NORMAL
993.0,0.87,116.45,134,NORMAL
994.0,0.87,148.27,150,NORMAL
995.0,0.87,152.65,144,NORMAL
996.0,0.88,155.13,16,NORMAL
997.0,0.88,120.63,184,NORMAL
999.0,0.88,140.77,122,NORMAL
1000.0,0.87,142.32,154,NORMAL
1001.0,0.87,149.64,180,NORMAL
1002.0,0.88,138.75,118,NORMAL
1003.0,0.89,159.92,56,NORMAL
1004.0,0.87,148.03,144,NORMAL
1005.0,0.87,116.52,164,NORMAL
1006.0,0.88,141.21,118,NORMAL
1007.0,0.87,138.34,160,NORMAL
1008.0,0.88,144.4,114,NORMAL
1009.0,0.88,125.0,112,NORMAL
0.0,0.88,152.58,132,NORMAL
1011.0,0.88,143.77,122,NORMAL
1012.0,0.87,147.46,124,NORMAL
1013.0,0.88,133.91,160,NORMAL
4.0,0.87,137.01,134,NORMAL
1015.0,0.87,130.74,118,NORMAL
1017.0,0.88,132.6,122,NORMAL
1018.0,0.88,147.08,132,NORMAL
1019.0,0.88,148.18,112,NORMAL
1020.0,0.88,113.64,92,NORMAL
1021.0,0.87,137.25,78,NORMAL
1022.0,0.88,124.94,112,NORMAL
1023.0,0.88,132.4,144,NORMAL
1024.0,0.88,130.37,132,NORMAL
1025.0,0.88,137.14,108,NORMAL
1026.0,0.88,144.04,124,NORMAL
1027.0,0.88,136.52,144,NORMAL
1028.0,0.87,119.91,104,NORMAL
1029.0,0.88,129.63,66,NORMAL
1030.0,0.88,126.28,140,NORMAL
1031.0,0.88,134.36,40,NORMAL
1032.0,0.88,124.98,104,NORMAL
1034.0,0.88,124.41,26,NORMAL
1035.0,0.88,126.03,104,NORMAL
1036.0,0.88,126.81,104,NORMAL
1037.0,0.88,122.88,132,NORMAL
1038.0,0.88,118.5,118,NORMAL
1039.0,0.88,126.77,88,NORMAL
1040.0,0.88,130.97,4,NORMAL
1041.0,0.88,123.69,118,NORMAL
1042.0,0.88,105.55,124,NORMAL
1043.0,0.88,113.95,102,NORMAL
1044.0,0.88,108.63,108,NORMAL
1045.0,0.88,117.53,98,NORMAL
12.0,0.88,140.93,86,NORMAL
13.0,0.87,192.35,158,NORMAL
14.0,0.88,118.39,104,NORMAL
15.0,0.88,115.24,124,NORMAL
16.0,0.88,86.59,132,NORMAL
17.0,0.88,118.4,104,NORMAL
18.0,0.87,133.29,134,NORMAL
19.0,0.88,199.17,114,NORMAL
20.0,0.88,196.63,186,NORMAL
21.0,0.88,162.28,186,NORMAL
22.0,0.88,202.74,148,NORMAL
23.0,0.87,184.85,164,NORMAL
25.0,0.87,203.26,200,NORMAL
26.0,0.88,194.92,186,NORMAL
27.0,0.88,202.2,232,NORMAL
28.0,0.88,205.7,134,NORMAL
29.0,0.86,163.71,212,NORMAL
30.0,0.88,190.55,174,NORMAL
31.0,0.88,200.42,180,NORMAL
32.0,0.88,197.29,230,NORMAL
33.0,0.87,209.29,56,NORMAL
34.0,0.88,195.49,206,NORMAL
35.0,0.87,228.63,200,NORMAL
36.0,0.87,184.55,200,NORMAL
37.0,0.88,200.19,176,NORMAL
38.0,0.87,235.59,180,NORMAL
39.0,0.88,178.87,180,NORMAL
40.0,0.88,231.0,212,NORMAL
41.0,0.88,195.53,46,NORMAL
43.0,0.87,213.88,246,NORMAL
44.0,0.88,186.34,216,NORMAL
45.0,0.88,207.18,232,NORMAL
46.0,0.88,200.15,242,NORMAL
47.0,0.88,171.58,210,NORMAL
48.0,0.87,174.54,210,NORMAL
49.0,0.88,198.59,236,NORMAL
50.0,0.88,215.13,212,NORMAL
51.0,0.88,198.86,196,NORMAL
52.0,0.87,195.58,176,NORMAL
53.0,0.88,166.25,174,NORMAL
54.0,0.88,181.78,174,NORMAL
55.0,0.87,208.3,176,NORMAL
56.0,0.87,189.72,174,NORMAL
57.0,0.88,228.47,76,NORMAL
58.0,0.88,178.86,246,NORMAL
60.0,0.88,200.43,190,NORMAL
61.0,0.87,206.18,176,NORMAL
62.0,0.88,232.33,184,NORMAL
63.0,0.87,215.11,200,NORMAL
64.0,0.87,212.07,190,NORMAL
65.0,0.88,218.17,262,NORMAL
66.0,0.87,182.1,236,NORMAL
67.0,0.88,210.07,220,NORMAL
68.0,0.87,207.67,186,NORMAL
69.0,0.88,241.11,174,NORMAL
70.0,0.87,185.86,204,NORMAL
71.0,0.87,193.25,196,NORMAL
72.0,0.88,188.68,196,NORMAL
73.0,0.88,210.91,58,NORMAL
74.0,0.87,185.07,180,NORMAL
75.0,0.88,193.96,174,NORMAL
77.0,0.87,204.61,176,NORMAL
78.0,0.87,205.58,176,NORMAL
79.0,0.88,161.43,200,NORMAL
80.0,0.88,188.48,206,NORMAL
81.0,0.88,202.25,200,NORMAL
82.0,0.87,191.9,210,NORMAL
83.0,0.87,194.47,164,NORMAL
87.0,0.87,207.4,230,NORMAL
88.0,0.88,201.4,226,NORMAL
89.0,0.88,216.14,190,NORMAL
90.0,0.88,229.4,174,NORMAL
91.0,0.87,229.77,184,NORMAL
92.0,0.87,198.38,196,NORMAL
93.0,0.88,172.32,144,NORMAL
95.0,0.88,203.97,222,NORMAL
96.0,0.87,196.92,206,NORMAL
97.0,0.87,163.93,174,NORMAL
98.0,0.87,213.19,174,NORMAL
99.0,0.88,177.56,206,NORMAL
100.0,0.88,190.9,200,NORMAL
101.0,0.88,171.55,176,NORMAL
102.0,0.88,210.83,140,NORMAL
103.0,0.87,216.9,266,NORMAL
104.0,0.88,198.83,258,NORMAL
105.0,0.88,197.06,236,NORMAL
106.0,0.88,219.2,210,NORMAL
107.0,0.87,199.16,174,NORMAL
108.0,0.88,166.25,174,NORMAL
109.0,0.88,177.24,170,NORMAL
110.0,0.87,215.45,174,NORMAL
112.0,0.86,190.28,196,NORMAL
113.0,0.87,225.1,206,NORMAL
114.0,0.88,180.64,170,NORMAL
115.0,0.88,221.59,176,NORMAL
116.0,0.86,204.75,216,NORMAL
117.0,0.88,216.85,220,NORMAL
118.0,0.88,195.73,180,NORMAL
119.0,0.87,217.96,190,NORMAL
120.0,0.88,211.86,210,NORMAL
121.0,0.88,209.59,200,NORMAL
122.0,0.88,194.9,204,NORMAL
124.0,0.88,220.23,200,NORMAL
125.0,0.88,188.58,170,NORMAL
126.0,0.88,158.95,200,NORMAL
127.0,0.86,185.48,180,NORMAL
131.0,0.87,163.18,200,NORMAL
132.0,0.87,211.18,186,NORMAL
133.0,0.88,182.73,174,NORMAL
134.0,0.88,230.31,174,NORMAL
135.0,0.88,175.73,210,NORMAL
136.0,0.87,180.86,196,NORMAL
138.0,0.87,182.14,190,NORMAL
139.0,0.88,182.16,174,NORMAL
140.0,0.88,194.7,180,NORMAL
141.0,0.87,193.17,196,NORMAL
142.0,0.86,176.81,180,NORMAL
144.0,0.88,191.33,242,NORMAL
145.0,0.87,204.02,174,NORMAL
147.0,0.87,191.97,204,NORMAL
148.0,0.88,188.83,204,NORMAL
150.0,0.87,180.53,204,NORMAL
151.0,0.88,164.15,170,NORMAL
152.0,0.87,191.67,180,NORMAL
153.0,0.88,171.34,212,NORMAL
154.0,0.88,185.31,170,NORMAL
155.0,0.88,222.41,58,NORMAL
156.0,0.87,204.76,230,NORMAL
157.0,0.87,185.52,176,NORMAL
158.0,0.88,190.91,184,NORMAL
159.0,0.88,216.75,190,NORMAL
160.0,0.87,186.5,220,NORMAL
161.0,0.88,194.11,174,NORMAL
162.0,0.88,225.53,200,NORMAL
164.0,0.88,217.71,128,NORMAL
165.0,0.87,183.87,176,NORMAL
166.0,0.88,202.23,180,NORMAL
167.0,0.87,200.27,210,NORMAL
168.0,0.87,216.58,246,NORMAL
169.0,0.87,188.14,180,NORMAL
170.0,0.87,221.38,174,NORMAL
171.0,0.87,182.04,186,NORMAL
172.0,0.88,229.97,52,NORMAL
173.0,0.88,175.19,250,NORMAL
174.0,0.88,199.86,200,NORMAL
175.0,0.86,202.94,196,NORMAL
176.0,0.88,195.14,140,NORMAL
177.0,0.88,201.35,56,NORMAL
178.0,0.87,193.26,176,NORMAL
179.0,0.88,196.43,190,NORMAL
180.0,0.88,185.51,204,NORMAL
182.0,0.88,211.98,242,NORMAL
183.0,0.88,191.63,180,NORMAL
184.0,0.88,208.15,190,NORMAL
185.0,0.88,194.65,200,NORMAL
186.0,0.87,201.85,240,NORMAL
187.0,0.88,161.9,170,NORMAL
188.0,0.88,193.48,190,NORMAL
189.0,0.87,206.71,138,NORMAL
190.0,0.88,230.72,210,NORMAL
191.0,0.87,192.96,186,NORMAL
192.0,0.87,220.52,186,NORMAL
193.0,0.88,192.89,194,NORMAL
195.0,0.87,201.16,170,NORMAL
196.0,0.87,191.89,196,NORMAL
197.0,0.88,172.69,176,NORMAL
199.0,0.88,189.98,230,NORMAL
200.0,0.86,214.35,176,NORMAL
201.0,0.87,182.62,200,NORMAL
202.0,0.88,197.48,226,NORMAL
203.0,0.87,231.4,184,NORMAL
204.0,0.88,186.82,204,NORMAL
205.0,0.88,179.72,232,NORMAL
206.0,0.87,204.58,174,NORMAL
207.0,0.87,215.11,206,NORMAL
208.0,0.88,189.71,272,NORMAL
209.0,0.87,224.35,176,NORMAL
210.0,0.88,203.08,210,NORMAL
212.0,0.87,190.61,174,NORMAL
213.0,0.88,176.73,196,NORMAL
214.0,0.87,175.39,184,NORMAL
217.0,0.86,165.59,174,NORMAL
218.0,0.89,195.36,190,NORMAL
219.0,0.88,230.65,180,NORMAL
220.0,0.87,199.56,176,NORMAL
221.0,0.88,234.73,196,NORMAL
222.0,0.88,216.55,122,NORMAL
223.0,0.87,191.16,184,NORMAL
224.0,0.88,232.31,196,NORMAL
226.0,0.87,187.16,170,NORMAL
227.0,0.87,212.93,200,NORMAL
229.0,0.87,199.6,174,NORMAL
230.0,0.87,202.47,200,NORMAL
231.0,0.88,213.18,148,NORMAL
232.0,0.87,173.33,194,NORMAL
234.0,0.88,225.9,180,NORMAL
235.0,0.87,229.12,206,NORMAL
236.0,0.87,203.1,230,NORMAL
237.0,0.87,194.06,184,NORMAL
238.0,0.88,181.08,194,NORMAL
239.0,0.87,229.58,52,NORMAL
240.0,0.88,180.06,174,NORMAL
241.0,0.88,194.59,194,NORMAL
242.0,0.87,217.94,252,NORMAL
243.0,0.88,190.07,170,NORMAL
244.0,0.87,217.72,196,NORMAL
246.0,0.88,184.87,176,NORMAL
247.0,0.87,214.89,206,NORMAL
248.0,0.88,213.76,240,NORMAL
249.0,0.88,198.22,176,NORMAL
251.0,0.88,178.97,210,NORMAL
252.0,0.88,163.47,200,NORMAL
253.0,0.88,194.55,190,NORMAL
254.0,0.88,190.96,190,NORMAL
255.0,0.88,196.59,180,NORMAL
256.0,0.88,205.02,184,NORMAL
257.0,0.88,182.21,204,NORMAL
258.0,0.88,168.52,190,NORMAL
259.0,0.88,191.89,194,NORMAL
260.0,0.88,193.14,190,NORMAL
261.0,0.88,168.56,190,NORMAL
262.0,0.88,200.75,186,NORMAL
263.0,0.88,184.21,190,NORMAL
264.0,0.88,197.46,176,NORMAL
265.0,0.88,193.81,200,NORMAL
266.0,0.88,172.4,176,NORMAL
267.0,0.87,167.25,200,NORMAL
269.0,0.88,222.47,180,NORMAL
270.0,0.87,192.93,210,NORMAL
272.0,0.87,189.99,174,NORMAL
273.0,0.87,220.27,206,NORMAL
274.0,0.87,213.8,242,NORMAL
275.0,0.88,187.76,174,NORMAL
276.0,0.88,229.92,210,NORMAL
277.0,0.87,179.3,210,NORMAL
278.0,0.87,206.11,176,NORMAL
279.0,0.87,210.87,200,NORMAL
281.0,0.88,208.74,186,NORMAL
282.0,0.87,178.35,196,NORMAL
283.0,0.87,216.22,246,NORMAL
284.0,0.88,182.31,174,NORMAL
286.0,0.88,176.95,196,NORMAL
287.0,0.87,215.88,250,NORMAL
288.0,0.88,180.02,174,NORMAL
289.0,0.88,175.05,194,NORMAL
290.0,0.87,227.7,158,NORMAL
291.0,0.88,196.21,174,NORMAL
292.0,0.88,186.1,206,NORMAL
293.0,0.87,172.24,184,NORMAL
294.0,0.88,194.96,190,NORMAL
295.0,0.87,232.4,184,NORMAL
296.0,0.86,176.87,174,NORMAL
297.0,0.88,210.03,194,NORMAL
298.0,0.88,175.8,122,NORMAL
299.0,0.88,201.24,180,NORMAL
300.0,0.88,171.36,184,NORMAL
301.0,0.88,189.5,176,NORMAL
302.0,0.88,186.64,204,NORMAL
305.0,0.87,199.8,174,NORMAL
306.0,0.88,186.24,184,NORMAL
307.0,0.88,188.56,262,NORMAL
308.0,0.87,209.52,174,NORMAL
309.0,0.88,210.51,210,NORMAL
310.0,0.87,190.85,180,NORMAL
311.0,0.86,217.31,176,NORMAL
312.0,0.88,191.71,190,NORMAL
313.0,0.87,217.77,210,NORMAL
314.0,0.86,189.04,196,NORMAL
316.0,0.88,185.67,176,NORMAL
317.0,0.88,208.76,204,NORMAL
319.0,0.88,208.56,174,NORMAL
321.0,0.88,202.93,200,NORMAL
322.0,0.88,187.53,242,NORMAL
323.0,0.87,210.83,176,NORMAL
324.0,0.88,184.95,168,NORMAL
325.0,0.87,205.23,186,NORMAL
326.0,0.87,171.97,210,NORMAL
327.0,0.88,231.5,206,NORMAL
328.0,0.88,174.3,180,NORMAL
330.0,0.88,187.75,170,NORMAL
331.0,0.87,191.21,196,NORMAL
332.0,0.88,172.33,236,NORMAL
333.0,0.87,183.1,174,NORMAL
334.0,0.87,176.17,180,NORMAL
335.0,0.88,193.52,256,NORMAL
336.0,0.88,213.51,170,NORMAL
338.0,0.87,204.02,148,NORMAL
339.0,0.88,209.35,216,NORMAL
340.0,0.87,216.42,174,NORMAL
341.0,0.87,193.38,170,NORMAL
342.0,0.88,215.76,204,NORMAL
343.0,0.87,189.49,210,NORMAL
344.0,0.88,196.26,170,NORMAL
345.0,0.88,173.97,168,NORMAL
346.0,0.87,215.02,176,NORMAL
347.0,0.88,188.06,176,NORMAL
348.0,0.88,228.6,210,NORMAL
349.0,0.88,190.17,200,NORMAL
350.0,0.88,222.03,206,NORMAL
351.0,0.88,177.77,196,NORMAL
352.0,0.87,164.71,190,NORMAL
353.0,0.87,229.48,196,NORMAL
354.0,0.88,186.72,256,NORMAL
356.0,0.89,212.85,194,NORMAL
358.0,0.87,230.32,186,NORMAL
359.0,0.88,214.73,50,NORMAL
360.0,0.88,189.1,170,NORMAL
361.0,0.87,182.76,176,NORMAL
362.0,0.88,216.76,210,NORMAL
363.0,0.88,187.31,176,NORMAL
364.0,0.87,220.81,266,NORMAL
365.0,0.88,171.32,170,NORMAL
366.0,0.88,185.33,206,NORMAL
367.0,0.88,187.73,176,NORMAL
368.0,0.87,204.98,194,NORMAL
369.0,0.87,183.63,194,NORMAL
370.0,0.87,215.86,210,NORMAL
371.0,0.88,228.69,204,NORMAL
373.0,0.88,162.95,204,NORMAL
374.0,0.88,194.6,256,NORMAL
375.0,0.88,187.34,180,NORMAL
376.0,0.87,191.7,250,NORMAL
377.0,0.88,193.17,180,NORMAL
378.0,0.88,215.67,252,NORMAL
379.0,0.88,213.83,186,NORMAL
380.0,0.88,198.26,246,NORMAL
381.0,0.87,212.11,194,NORMAL
382.0,0.88,208.74,32,NORMAL
383.0,0.87,206.92,174,NORMAL
384.0,0.87,208.47,232,NORMAL
385.0,0.88,191.76,190,NORMAL
386.0,0.88,185.73,190,NORMAL
387.0,0.88,211.63,212,NORMAL
388.0,0.88,225.98,200,NORMAL
389.0,0.87,192.95,200,NORMAL
391.0,0.88,197.62,252,NORMAL
392.0,0.88,183.78,184,NORMAL
393.0,0.87,197.25,216,NORMAL
394.0,0.88,224.16,196,NORMAL
395.0,0.88,190.44,210,NORMAL
396.0,0.88,218.09,88,NORMAL
397.0,0.88,197.16,186,NORMAL
398.0,0.87,193.59,200,NORMAL
399.0,0.88,185.19,154,NORMAL
400.0,0.88,201.89,46,NORMAL
401.0,0.87,182.07,174,NORMAL
402.0,0.88,190.56,180,NORMAL
403.0,0.87,183.42,206,NORMAL
404.0,0.87,193.34,220,NORMAL
405.0,0.88,195.79,170,NORMAL
406.0,0.88,170.96,210,NORMAL
408.0,0.88,213.09,32,NORMAL
409.0,0.87,210.95,204,NORMAL
410.0,0.88,187.78,212,NORMAL
411.0,0.87,213.06,30,NORMAL
412.0,0.88,175.49,204,NORMAL
413.0,0.87,197.74,176,NORMAL
414.0,0.87,219.44,190,NORMAL
415.0,0.87,168.9,180,NORMAL
416.0,0.88,216.05,194,NORMAL
417.0,0.88,180.09,180,NORMAL
418.0,0.87,211.84,194,NORMAL
419.0,0.89,211.35,190,NORMAL
420.0,0.87,221.54,266,NORMAL
421.0,0.87,183.24,174,NORMAL
422.0,0.87,177.48,200,NORMAL
423.0,0.87,194.51,220,NORMAL
425.0,0.88,184.41,186,NORMAL
426.0,0.88,211.65,36,NORMAL
427.0,0.87,199.54,176,NORMAL
428.0,0.88,168.74,176,NORMAL
429.0,0.87,196.6,174,NORMAL
430.0,0.88,211.05,210,NORMAL
431.0,0.88,175.08,242,NORMAL
432.0,0.88,167.98,200,NORMAL
433.0,0.88,225.26,200,NORMAL
434.0,0.88,187.29,176,NORMAL
435.0,0.88,204.62,266,NORMAL
436.0,0.87,199.25,176,NORMAL
437.0,0.87,206.93,242,NORMAL
438.0,0.87,194.55,174,NORMAL
439.0,0.88,221.61,124,NORMAL
